,face_id,x,y,w,h,annot_type_id
4439,43973,131,85,143,143,1
4440,43974,131,134,136,136,1
4441,43975,484,85,227,227,1
4442,43976,306,110,184,184,1
4443,43977,-65,35,309,309,1
4444,43978,182,88,94,94,1
4445,43979,104,93,184,184,1
4446,43980,83,162,130,130,1
4447,43981,229,163,266,266,1
4448,43982,191,176,173,173,1
4449,43983,28,563,2239,2239,1
4450,43984,146,142,443,443,1
4451,43985,70,89,143,143,1
4452,43986,108,130,178,178,1
4453,43987,132,143,121,121,1
4454,43988,106,77,162,162,1
4455,43989,170,83,74,74,1
4456,43990,206,156,178,178,1
4457,43991,45,121,97,97,1
4458,43992,102,39,151,151,1
4459,43993,126,122,158,158,1
4460,43994,194,326,537,537,1
4461,43995,60,34,578,578,1
4462,43996,113,59,115,115,1
4463,43997,753,593,1585,1585,1
4464,43998,484,300,333,333,1
4465,43999,274,245,77,77,1
4466,44000,342,385,338,338,1
4467,44001,140,62,145,145,1
4468,44002,138,90,180,180,1
4469,44003,54,177,391,391,1
4470,44004,148,30,213,213,1
4471,44005,1018,502,721,721,1
4472,44006,258,78,1482,1482,1
4473,44007,728,88,1534,1534,1
4474,44008,219,16,250,250,1
4475,44009,173,79,97,97,1
4476,44010,103,-39,291,291,1
4477,44011,115,134,109,109,1
4478,44012,278,144,285,285,1
4479,44013,833,332,876,876,1
4480,44014,829,960,982,982,1
4481,44015,166,96,225,225,1
4482,44016,360,599,1055,1055,1
4483,44017,84,159,235,235,1
4484,44018,289,455,385,385,1
4485,44019,533,15,1037,1037,1
4486,44020,642,1215,1800,1800,1
4487,44021,423,147,308,308,1
4488,44022,152,147,251,251,1
4489,44023,205,41,77,77,1
4490,44024,-113,1,551,551,1
4491,44025,1184,915,1524,1524,1
4492,44026,229,12,685,685,1
4493,44027,126,13,294,294,1
4494,44028,177,138,167,167,1
4495,44029,25,100,393,393,1
4496,44030,200,29,481,481,1
4497,44031,49,58,258,258,1
4498,44032,-48,100,546,546,1
4499,44033,407,353,599,599,1
4500,44034,594,423,433,433,1
4501,44035,107,-49,1309,1309,1
4502,44036,169,173,304,304,1
4503,44037,65,35,503,503,1
4504,44038,124,118,143,143,1
4505,44039,92,162,128,128,1
4506,44040,46,274,407,407,1
4507,44041,154,561,281,281,1
4508,44042,466,371,624,624,1
4509,44043,189,227,216,216,1
4510,44044,213,113,202,202,1
4511,44045,-7,53,195,195,1
4512,44046,140,165,133,133,1
4513,44047,105,135,201,201,1
4514,44048,208,51,292,292,1
4515,44049,73,42,249,249,1
4516,44050,1068,1657,382,382,1
4517,44051,23,156,209,209,1
4518,44052,842,357,619,619,1
4519,44053,393,381,653,653,1
4520,44054,119,89,1036,1036,1
4521,44055,1063,371,1105,1105,1
4522,44056,213,213,227,227,1
4523,44057,204,-15,1049,1049,1
4524,44058,243,205,462,462,1
4525,44059,1832,488,1119,1119,1
4526,44060,217,213,312,312,1
4527,44061,560,176,240,240,1
4528,44062,121,11,540,540,1
4529,44063,599,391,1385,1385,1
4530,44064,158,120,381,381,1
4531,44065,108,135,323,323,1
4532,44066,409,159,466,466,1
4533,44067,380,116,311,311,1
4534,44068,385,120,190,190,1
4535,44069,469,240,311,311,1
4536,44070,131,104,128,128,1
4537,44071,309,317,233,233,1
4538,44072,73,144,165,165,1
4539,44073,452,91,298,298,1
4540,44074,89,161,251,251,1
4541,44075,180,114,76,76,1
4542,44076,327,19,69,69,1
4543,44077,174,163,241,241,1
4544,44078,49,57,182,182,1
4545,44079,225,50,164,164,1
4546,44080,226,94,147,147,1
4547,44081,532,111,145,145,1
4548,44082,82,188,192,192,1
4549,44083,953,654,1177,1177,1
4550,44084,60,88,215,215,1
4551,44085,233,172,140,140,1
4552,44086,215,272,143,143,1
4553,44087,146,140,65,65,1
4554,44088,148,30,230,230,1
4555,44089,253,136,115,115,1
4556,44090,329,64,50,50,1
4557,44091,237,33,114,114,1
4558,44092,202,170,115,115,1
4559,44093,372,174,396,396,1
4560,44094,13,76,366,366,1
4561,44095,1948,664,1084,1084,1
4562,44096,1047,569,725,725,1
4563,44097,272,537,1739,1739,1
4564,44098,90,54,73,73,1
4565,44099,185,73,74,74,1
4566,44100,31,85,88,88,1
4567,44101,352,166,133,133,1
4568,44102,321,48,53,53,1
4569,44103,103,153,255,255,1
4570,44104,185,117,256,256,1
4571,44105,129,51,251,251,1
4572,44106,332,58,57,57,1
4573,44107,108,105,205,205,1
4574,44108,98,244,131,131,1
4575,44109,560,155,195,195,1
4576,44110,362,258,409,409,1
4577,44111,250,70,173,173,1
4578,44112,62,65,220,220,1
4579,44113,321,422,904,904,1
4580,44114,166,109,245,245,1
4581,44115,535,236,474,474,1
4582,44116,447,408,1179,1179,1
4583,44117,331,506,275,275,1
4584,44118,329,482,292,292,1
4585,44119,820,1380,811,811,1
4586,44120,112,32,57,57,1
4587,44121,178,187,205,205,1
4588,44122,115,101,115,115,1
4589,44123,185,114,90,90,1
4590,44124,305,118,245,245,1
4591,44125,339,25,119,119,1
4592,44126,80,126,348,348,1
4593,44127,156,161,148,148,1
4594,44128,147,117,121,121,1
4595,44129,1150,675,1029,1029,1
4596,44130,87,72,174,174,1
4597,44131,88,11,311,311,1
4598,44132,118,139,114,114,1
4599,44133,201,30,196,196,1
4600,44134,59,93,345,345,1
4601,44135,223,91,127,127,1
4602,44136,261,190,457,457,1
4603,44137,109,362,510,510,1
4604,44138,409,89,364,364,1
4605,44139,166,187,226,226,1
4606,44140,148,106,228,228,1
4607,44141,175,36,590,590,1
4608,44142,315,187,200,200,1
4609,44143,265,294,326,326,1
4610,44144,84,172,297,297,1
4611,44145,416,137,335,335,1
4612,44146,244,236,532,532,1
4613,44147,188,132,201,201,1
4614,44148,169,121,81,81,1
4615,44149,265,170,567,567,1
4616,44150,151,71,86,86,1
4617,44151,446,198,379,379,1
4618,44152,51,122,270,270,1
4619,44153,165,77,208,208,1
4620,44154,191,264,305,305,1
4621,44155,72,61,242,242,1
4622,44156,858,833,1279,1279,1
4623,44157,299,54,61,61,1
4624,44158,68,8,229,229,1
4625,44159,90,134,229,229,1
4626,44160,390,114,319,319,1
4627,44161,384,155,238,238,1
4628,44162,194,224,252,252,1
4629,44163,394,247,281,281,1
4630,44164,147,101,194,194,1
4631,44165,1253,536,863,863,1
4632,44166,146,146,235,235,1
4633,44167,120,69,100,100,1
4634,44168,200,62,162,162,1
4635,44169,1389,41,2859,2859,1
4636,44170,382,257,111,111,1
4637,44171,153,86,204,204,1
4638,44172,255,290,342,342,1
4639,44173,87,185,128,128,1
4640,44174,89,177,69,69,1
4641,44175,107,287,694,694,1
4642,44176,1144,305,1367,1367,1
4643,44177,-45,361,901,901,1
4644,44178,944,435,354,354,1
4645,44179,405,143,182,182,1
4646,44180,162,204,200,200,1
4647,44181,45,87,253,253,1
4648,44182,1534,510,1635,1635,1
4649,44183,203,98,142,142,1
4650,44184,224,141,62,62,1
4651,44185,985,466,500,500,1
4652,44186,111,47,78,78,1
4653,44187,51,111,95,95,1
4654,44188,346,49,83,83,1
4655,44189,53,121,242,242,1
4656,44190,532,235,863,863,1
4657,44191,245,258,422,422,1
4658,44192,61,151,100,100,1
4659,44193,396,171,134,134,1
4660,44194,158,6,222,222,1
4661,44195,138,83,162,162,1
4662,44196,456,548,1637,1637,1
4663,44197,211,50,175,175,1
4664,44198,929,536,1028,1028,1
4665,44199,498,227,191,191,1
4666,44200,82,81,222,222,1
4667,44201,116,89,100,100,1
4668,44202,180,122,316,316,1
4669,44203,98,132,519,519,1
4670,44204,81,0,116,116,1
4671,44205,61,87,400,400,1
4672,44206,337,213,312,312,1
4673,44207,465,322,1723,1723,1
4674,44208,134,94,159,159,1
4675,44209,160,-22,228,228,1
4676,44210,571,447,564,564,1
4677,44211,518,429,239,239,1
4678,44212,138,44,214,214,1
4679,44213,118,121,373,373,1
4680,44214,151,124,299,299,1
4681,44215,340,124,532,532,1
4682,44216,189,228,186,186,1
4683,44217,435,378,1198,1198,1
4684,44218,299,-35,193,193,1
4685,44219,253,104,198,198,1
4686,44220,159,77,140,140,1
4687,44221,82,167,277,277,1
4688,44222,233,331,222,222,1
4689,44223,261,37,211,211,1
4690,44224,186,46,51,51,1
4691,44225,192,109,77,77,1
4692,44226,-32,-35,240,240,1
4693,44227,169,65,197,197,1
4694,44228,147,267,112,112,1
4695,44229,218,59,184,184,1
4696,44230,233,1,510,510,1
4697,44231,362,272,689,689,1
4698,44232,307,211,205,205,1
4699,44233,29,390,258,258,1
4700,44234,1140,308,1509,1509,1
4701,44235,111,118,178,178,1
4702,44236,500,200,1329,1329,1
4703,44237,695,296,543,543,1
4704,44238,47,66,196,196,1
4705,44239,163,127,189,189,1
4706,44240,25,32,251,251,1
4707,44241,-31,23,299,299,1
4708,44242,193,92,292,292,1
4709,44243,4,-12,470,470,1
4710,44244,212,87,74,74,1
4711,44245,463,67,213,213,1
4712,44246,110,90,69,69,1
4713,44247,263,123,53,53,1
4714,44248,75,140,303,303,1
4715,44249,309,115,145,145,1
4716,44250,196,121,202,202,1
4717,44251,124,67,96,96,1
4718,44252,163,29,191,191,1
4719,44253,223,267,606,606,1
4720,44254,110,167,158,158,1
4721,44255,232,71,89,89,1
4722,44256,486,184,295,295,1
4723,44257,218,145,203,203,1
4724,44258,122,104,261,261,1
4725,44259,562,348,431,431,1
4726,44260,275,148,156,156,1
4727,44261,158,115,221,221,1
4728,44262,67,69,307,307,1
4729,44263,72,29,314,314,1
4730,44264,182,128,166,166,1
4731,44265,34,31,135,135,1
4732,44266,178,52,137,137,1
4733,44267,352,35,149,149,1
4734,44268,123,28,1828,1828,1
4735,44269,207,-12,117,117,1
4736,44270,1216,221,1001,1001,1
4737,44271,1871,199,1076,1076,1
4738,44272,163,40,84,84,1
4739,44273,317,70,147,147,1
4740,44274,214,258,338,338,1
4741,44275,260,451,361,361,1
4742,44276,103,98,212,212,1
4743,44277,37,22,193,193,1
4744,44278,218,389,924,924,1
4745,44279,552,220,1069,1069,1
4746,44280,1224,250,1051,1051,1
4747,44281,111,154,118,118,1
4748,44282,108,87,254,254,1
4749,44283,61,121,325,325,1
4750,44284,78,238,82,82,1
4751,44285,93,66,221,221,1
4752,44286,113,253,181,181,1
4753,44287,105,164,106,106,1
4754,44288,107,99,252,252,1
4755,44289,946,425,1151,1151,1
4756,44290,-45,202,378,378,1
4757,44291,184,128,162,162,1
4758,44292,292,136,191,191,1
4759,44293,368,495,732,732,1
4760,44294,211,236,405,405,1
4761,44295,124,130,220,220,1
4762,44296,242,93,163,163,1
4763,44297,143,67,94,94,1
4764,44298,90,105,169,169,1
4765,44299,130,79,156,156,1
4766,44300,113,139,294,294,1
4767,44301,120,39,145,145,1
4768,44302,147,61,144,144,1
4769,44303,104,153,84,84,1
4770,44304,116,95,123,123,1
4771,44305,282,94,123,123,1
4772,44306,188,55,103,103,1
4773,44307,181,229,292,292,1
4774,44308,191,30,52,52,1
4775,44309,250,223,164,164,1
4776,44310,198,56,90,90,1
4777,44311,238,44,243,243,1
4778,44312,1347,500,714,714,1
4779,44313,63,24,344,344,1
4780,44314,144,55,122,122,1
4781,44315,273,96,211,211,1
4782,44316,188,62,148,148,1
4783,44317,117,118,300,300,1
4784,44318,251,79,108,108,1
4785,44319,172,-15,280,280,1
4786,44320,174,87,193,193,1
4787,44321,158,115,188,188,1
4788,44322,55,56,228,228,1
4789,44323,266,96,192,192,1
4790,44324,212,169,101,101,1
4791,44325,51,39,247,247,1
4792,44326,168,139,83,83,1
4793,44327,171,16,181,181,1
4794,44328,244,582,1691,1691,1
4795,44329,187,160,248,248,1
4796,44330,7,-47,241,241,1
4797,44331,2597,338,432,432,1
4798,44332,201,55,122,122,1
4799,44333,581,388,532,532,1
4800,44334,406,83,564,564,1
4801,44335,12,43,225,225,1
4802,44336,184,106,180,180,1
4803,44337,326,118,174,174,1
4804,44338,178,30,77,77,1
4805,44339,719,21,2279,2279,1
4806,44340,18,82,95,95,1
4807,44341,2197,1069,490,490,1
4808,44342,111,-27,364,364,1
4809,44343,234,7,366,366,1
4810,44344,466,238,184,184,1
4811,44345,482,249,681,681,1
4812,44346,68,30,372,372,1
4813,44347,281,188,498,498,1
4814,44348,128,22,187,187,1
4815,44349,252,138,243,243,1
4816,44350,421,160,204,204,1
4817,44351,243,139,71,71,1
4818,44352,124,44,361,361,1
4819,44353,139,80,224,224,1
4820,44354,160,125,203,203,1
4821,44355,218,79,268,268,1
4822,44356,216,188,682,682,1
4823,44357,113,121,142,142,1
4824,44358,159,60,144,144,1
4825,44359,172,61,147,147,1
4826,44360,252,117,131,131,1
4827,44361,32,91,242,242,1
4828,44362,109,43,382,382,1
4829,44363,147,74,125,125,1
4830,44364,93,1,322,322,1
4831,44365,158,148,637,637,1
4832,44366,529,312,630,630,1
4833,44367,103,113,167,167,1
4834,44368,157,42,320,320,1
4835,44369,113,75,135,135,1
4836,44370,212,66,138,138,1
4837,44371,53,125,358,358,1
4838,44372,87,-13,312,312,1
4839,44373,272,-31,352,352,1
4840,44374,1070,929,878,878,1
4841,44375,252,223,103,103,1
4842,44376,132,75,230,230,1
4843,44377,244,109,291,291,1
4844,44378,214,113,120,120,1
4845,44379,519,222,874,874,1
4846,44380,467,152,311,311,1
4847,44382,184,122,227,227,1
4848,44383,71,129,571,571,1
4849,44384,78,85,207,207,1
4850,44385,46,123,95,95,1
4851,44386,1388,326,1188,1188,1
4852,44387,282,104,164,164,1
4853,44388,-24,125,219,219,1
4854,44389,152,61,75,75,1
4855,44390,158,64,97,97,1
4856,44391,17,55,257,257,1
4857,44392,953,418,1520,1520,1
4858,44393,220,263,498,498,1
4859,44394,267,127,379,379,1
4860,44395,142,57,255,255,1
4861,44396,158,60,147,147,1
4862,44397,210,71,193,193,1
4863,44398,-32,90,516,516,1
4864,44400,233,-15,273,273,1
4865,44401,82,15,98,98,1
4866,44402,93,158,135,135,1
4867,44403,99,175,230,230,1
4868,44404,167,247,429,429,1
4869,44405,94,72,223,223,1
4870,44406,212,112,204,204,1
4871,44407,113,59,156,156,1
4872,44408,146,119,147,147,1
4873,44409,245,88,103,103,1
4874,44410,208,125,108,108,1
4875,44411,265,164,221,221,1
4876,44412,316,132,189,189,1
4877,44413,180,80,105,105,1
4878,44414,251,96,78,78,1
4879,44415,208,190,190,190,1
4880,44416,158,96,135,135,1
4881,44417,305,254,627,627,1
4882,44418,157,107,119,119,1
4883,44419,115,84,129,129,1
4884,44420,181,30,414,414,1
4885,44421,298,49,84,84,1
4886,44422,147,5,160,160,1
4887,44423,334,119,483,483,1
4888,44424,352,165,135,135,1
4889,44425,158,134,277,277,1
4890,44426,119,60,137,137,1
4891,44427,233,-1,180,180,1
4892,44428,229,147,627,627,1
4893,44429,317,420,909,909,1
4894,44430,-8,13,422,422,1
4895,44431,57,103,165,165,1
4896,44432,114,107,112,112,1
4897,44433,51,173,253,253,1
4898,44434,538,1054,1233,1233,1
4899,44435,116,55,154,154,1
4900,44436,410,303,399,399,1
4901,44437,125,367,492,492,1
4902,44438,154,169,247,247,1
4903,44439,427,179,901,901,1
4904,44440,187,125,153,153,1
4905,44441,585,217,2163,2163,1
4906,44442,396,250,276,276,1
4907,44443,161,69,166,166,1
4908,44444,247,45,226,226,1
4909,44445,94,266,675,675,1
4910,44446,2230,840,889,889,1
4911,44447,331,152,277,277,1
4912,44448,104,56,238,238,1
4913,44449,522,430,233,233,1
4914,44450,994,964,1383,1383,1
4915,44451,360,1223,2430,2430,1
4916,44452,284,198,287,287,1
4917,44453,503,149,340,340,1
4918,44454,99,127,105,105,1
4919,44455,178,88,172,172,1
4920,44456,213,185,272,272,1
4921,44457,169,35,355,355,1
4922,44458,531,585,663,663,1
4923,44459,334,215,71,71,1
4924,44460,390,46,51,51,1
4925,44461,1094,566,1011,1011,1
4926,44462,86,51,48,48,1
4927,44463,220,46,78,78,1
4928,44464,4,117,331,331,1
4929,44465,251,52,90,90,1
4930,44466,25,31,251,251,1
4931,44467,144,82,105,105,1
4932,44468,132,95,200,200,1
4933,44469,79,145,297,297,1
4934,44470,149,65,112,112,1
4935,44471,124,67,316,316,1
4936,44472,91,93,237,237,1
4937,44473,235,97,84,84,1
4938,44474,126,111,254,254,1
4939,44475,72,110,535,535,1
4940,44476,718,179,114,114,1
4941,44477,202,49,94,94,1
4942,44478,552,347,868,868,1
4943,44479,51,138,305,305,1
4944,44480,269,296,374,374,1
4945,44481,187,365,946,946,1
4946,44482,13,24,309,309,1
4947,44483,139,394,1749,1749,1
4948,44484,188,127,160,160,1
4949,44485,89,416,522,522,1
4950,44486,227,76,148,148,1
4951,44487,1626,685,872,872,1
4952,44488,87,119,101,101,1
4953,44489,211,135,100,100,1
4954,44490,142,165,156,156,1
4955,44491,499,270,126,126,1
4956,44492,264,231,303,303,1
4957,44493,-394,38,894,894,1
4958,44494,358,66,903,903,1
4959,44495,1119,59,912,912,1
4960,44496,174,-52,1184,1184,1
4961,44497,176,100,248,248,1
4962,44498,96,99,86,86,1
4963,44499,640,152,81,81,1
4964,44500,1017,523,867,867,1
4965,44501,251,195,84,84,1
4966,44502,102,178,117,117,1
4967,44504,99,141,402,402,1
4968,44505,297,83,143,143,1
4969,44506,1616,503,873,873,1
4970,44507,1083,332,1528,1528,1
4971,44508,350,365,345,345,1
4972,44509,41,143,194,194,1
4973,44510,233,230,448,448,1
4974,44511,1300,607,1128,1128,1
4975,44512,71,4,309,309,1
4976,44513,190,94,126,126,1
4977,44514,4,157,464,464,1
4978,44515,303,40,860,860,1
4979,44516,173,77,165,165,1
4980,44517,100,172,154,154,1
4981,44518,213,179,165,165,1
4982,44519,485,316,1123,1123,1
4983,44520,45,91,265,265,1
4984,44521,130,73,110,110,1
4985,44522,109,110,318,318,1
4986,44523,276,104,489,489,1
4987,44524,2193,755,1020,1020,1
4988,44525,137,86,90,90,1
4989,44526,20,145,301,301,1
4990,44527,207,309,407,407,1
4991,44528,108,216,140,140,1
4992,44529,1137,316,547,547,1
4993,44530,35,80,181,181,1
4994,44531,313,65,61,61,1
4995,44532,459,882,1721,1721,1
4996,44533,1512,603,1605,1605,1
4997,44534,130,176,168,168,1
4998,44535,209,126,151,151,1
4999,44536,109,171,202,202,1
5000,44537,191,88,266,266,1
5001,44538,88,81,266,266,1
5002,44539,283,465,620,620,1
5003,44540,126,192,90,90,1
5004,44541,395,266,327,327,1
5005,44542,110,80,148,148,1
5006,44543,537,272,563,563,1
5007,44544,542,291,569,569,1
5008,44545,295,159,285,285,1
5009,44546,191,428,895,895,1
5010,44547,485,557,207,207,1
5011,44548,639,692,1037,1037,1
5012,44549,118,59,87,87,1
5013,44550,253,195,224,224,1
5014,44551,38,167,209,209,1
5015,44552,162,151,428,428,1
5016,44553,138,179,296,296,1
5017,44554,115,175,94,94,1
5018,44555,257,161,387,387,1
5019,44556,495,94,185,185,1
5020,44557,1241,347,598,598,1
5021,44558,141,136,76,76,1
5022,44559,231,111,97,97,1
5023,44560,159,378,341,341,1
5024,44561,49,124,222,222,1
5025,44562,169,141,259,259,1
5026,44563,108,82,188,188,1
5027,44564,230,157,140,140,1
5028,44565,425,396,426,426,1
5029,44566,2977,502,340,340,1
5030,44567,612,316,803,803,1
5031,44568,1382,878,589,589,1
5032,44569,285,705,393,393,1
5033,44570,77,81,118,118,1
5034,44571,171,173,233,233,1
5035,44572,880,859,1790,1790,1
5036,44573,41,-3,548,548,1
5037,44574,169,130,126,126,1
5038,44575,397,227,258,258,1
5039,44576,87,215,657,657,1
5040,44577,159,98,141,141,1
5041,44578,216,81,105,105,1
5042,44579,260,129,249,249,1
5043,44580,1919,-85,1231,1231,1
5044,44581,93,169,266,266,1
5045,44582,1007,686,931,931,1
5046,44583,93,82,229,229,1
5047,44584,194,97,147,147,1
5048,44585,26,108,368,368,1
5049,44586,659,242,161,161,1
5050,44587,251,234,163,163,1
5051,44588,215,182,313,313,1
5052,44589,89,121,303,303,1
5053,44590,1924,1034,631,631,1
5054,44592,96,90,241,241,1
5055,44593,597,756,1868,1868,1
5056,44594,95,143,124,124,1
5057,44595,136,89,194,194,1
5058,44596,98,67,225,225,1
5059,44597,207,-11,556,556,1
5060,44598,101,81,514,514,1
5061,44599,171,266,310,310,1
5062,44600,585,556,847,847,1
5063,44601,76,107,172,172,1
5064,44602,212,129,338,338,1
5065,44603,92,143,131,131,1
5066,44604,146,104,75,75,1
5067,44605,45,62,138,138,1
5068,44606,-24,565,2478,2478,1
5069,44607,121,65,116,116,1
5070,44608,170,53,115,115,1
5071,44609,658,1008,501,501,1
5072,44610,1595,309,727,727,1
5073,44611,213,133,136,136,1
5074,44612,960,406,758,758,1
5075,44613,762,666,630,630,1
5076,44614,461,883,423,423,1
5077,44615,884,838,870,870,1
5078,44616,673,716,747,747,1
5079,44617,1375,384,472,472,1
5080,44618,119,90,71,71,1
5081,44619,176,340,607,607,1
5082,44620,234,146,196,196,1
5083,44621,135,112,56,56,1
5084,44622,183,107,184,184,1
5085,44623,108,67,149,149,1
5086,44624,171,87,117,117,1
5087,44625,269,108,86,86,1
5088,44626,138,96,160,160,1
5089,44627,255,64,180,180,1
5090,44628,144,187,146,146,1
5091,44629,190,121,92,92,1
5092,44630,304,154,90,90,1
5093,44631,100,12,108,108,1
5094,44632,59,134,108,108,1
5095,44633,464,137,119,119,1
5096,44634,221,134,176,176,1
5097,44635,302,158,114,114,1
5098,44636,264,141,130,130,1
5099,44637,260,76,196,196,1
5100,44638,177,112,142,142,1
5101,44639,53,103,112,112,1
5102,44640,94,150,191,191,1
5103,44641,273,156,114,114,1
5104,44642,132,160,88,88,1
5105,44643,401,119,77,77,1
5106,44644,142,199,105,105,1
5107,44645,280,230,92,92,1
5108,44646,366,277,101,101,1
5109,44647,259,142,271,271,1
5110,44648,170,143,149,149,1
5111,44649,146,153,177,177,1
5112,44650,512,192,691,691,1
5113,44651,839,517,257,257,1
5114,44653,863,614,181,181,1
5115,44654,1044,476,546,546,1
5116,44655,205,118,137,137,1
5117,44656,219,171,94,94,1
5118,44657,357,151,89,89,1
5119,44658,71,77,125,125,1
5120,44659,525,145,129,129,1
5121,44660,653,593,629,629,1
5122,44661,275,149,125,125,1
5123,44662,449,159,118,118,1
5124,44663,744,551,715,715,1
5125,44664,48,695,394,394,1
5126,44665,1202,431,729,729,1
5127,44666,908,732,283,283,1
5128,44667,249,193,153,153,1
5129,44668,263,147,97,97,1
5130,44669,163,103,141,141,1
5131,44670,367,218,117,117,1
5132,44671,152,186,129,129,1
5133,44672,405,213,107,107,1
5134,44673,466,254,107,107,1
5135,44674,427,178,130,130,1
5136,44675,217,190,222,222,1
5137,44676,466,153,179,179,1
5138,44677,322,179,222,222,1
5139,44678,283,78,136,136,1
5140,44679,494,157,160,160,1
5141,44680,325,139,174,174,1
5142,44681,548,200,195,195,1
5143,44683,153,196,167,167,1
5144,44684,499,142,195,195,1
5145,44685,57,294,358,358,1
5146,44686,257,65,352,352,1
5147,44687,294,178,207,207,1
5148,44688,368,177,178,178,1
5149,44689,327,136,127,127,1
5150,44690,471,330,185,185,1
5151,44691,105,200,133,133,1
5152,44692,349,188,66,66,1
5153,44693,496,183,108,108,1
5154,44694,545,221,91,91,1
5155,44695,352,126,80,80,1
5156,44696,416,174,68,68,1
5157,44697,393,139,187,187,1
5158,44698,246,293,204,204,1
5159,44699,332,321,217,217,1
5160,44700,218,152,325,325,1
5161,44701,316,204,336,336,1
5162,44702,152,183,94,94,1
5163,44703,307,242,181,181,1
5164,44704,130,366,132,132,1
